date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:04	1409/1409	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:02:44%20GMT	https://makermur.com/cdn/shop/t/2/assets/media-gallery.js?v=14624021005636302161774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/media-gallery9a95.js	(from https://makermur.com/)
18:06:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:05%20GMT	http://makermur.com/cdn/shop/t/2/assets/rte-formatter.js?v=40306132146590816021774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/rte-formatter7ced.js	(from https://makermur.com/)
18:06:04	576/576	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:02:44%20GMT	https://makermur.com/cdn/shop/t/2/assets/rte-formatter.js?v=40306132146590816021774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/rte-formatter7ced.js	(from https://makermur.com/)
18:06:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:05%20GMT	http://makermur.com/cdn/shop/t/2/assets/volume-pricing.js?v=15442793518842484731774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/volume-pricingb232.js	(from https://makermur.com/)
18:06:05	353/353	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:02:44%20GMT	https://makermur.com/cdn/shop/t/2/assets/volume-pricing.js?v=15442793518842484731774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/volume-pricingb232.js	(from https://makermur.com/)
18:06:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:06%20GMT	http://makermur.com/cdn/shop/t/2/assets/price-per-item.js?v=144512917617120124431774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/price-per-item2c20.js	(from https://makermur.com/)
18:06:05	2201/2201	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2021%20Jun%202026%2010:22:47%20GMT	https://makermur.com/cdn/shop/t/2/assets/price-per-item.js?v=144512917617120124431774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/price-per-item2c20.js	(from https://makermur.com/)
18:06:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:06%20GMT	http://makermur.com/cdn/shop/t/2/assets/volume-pricing-info.js?v=94479640769665442661774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/volume-pricing-info52bc.js	(from https://makermur.com/)
18:06:05	1322/1322	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:02:44%20GMT	https://makermur.com/cdn/shop/t/2/assets/volume-pricing-info.js?v=94479640769665442661774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/volume-pricing-info52bc.js	(from https://makermur.com/)
18:06:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:07%20GMT	http://makermur.com/cdn/shop/t/2/assets/localization.js?v=15585934801240115691774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/localizationc92f.js	(from https://makermur.com/)
18:06:06	9459/9459	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:02:44%20GMT	https://makermur.com/cdn/shop/t/2/assets/localization.js?v=15585934801240115691774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/localizationc92f.js	(from https://makermur.com/)
18:06:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:07%20GMT	http://makermur.com/cdn/shop/t/2/assets/auto-close-details.js?v=58350291535404441581774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/auto-close-detailsecf4.js	(from https://makermur.com/)
18:06:06	562/562	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2021%20Jun%202026%2010:22:47%20GMT	https://makermur.com/cdn/shop/t/2/assets/auto-close-details.js?v=58350291535404441581774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/auto-close-detailsecf4.js	(from https://makermur.com/)
18:06:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:07%20GMT	http://makermur.com/cdn/fonts/arimo/arimo_n4.0da809f7d1d5ede2a73be7094ac00741efdb6387.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_n4.0da809f7d1d5ede2a73be7094ac00741efdb6387.woff	(from https://makermur.com/)
18:06:07	18400/18400	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Jun%202026%2005:41:29%20GMT	https://makermur.com/cdn/fonts/arimo/arimo_n4.0da809f7d1d5ede2a73be7094ac00741efdb6387.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_n4.0da809f7d1d5ede2a73be7094ac00741efdb6387.woff	(from https://makermur.com/)
18:06:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:08%20GMT	http://makermur.com/cdn/fonts/arimo/arimo_n7.1d2d0638e6a1228d86beb0e10006e3280ccb2d04.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_n7.1d2d0638e6a1228d86beb0e10006e3280ccb2d04.woff2	(from https://makermur.com/)
18:06:07	18672/18672	---M--	200	added ('OK')	font/woff2	date:Wed,%2010%20Jun%202026%2006:13:36%20GMT	https://makermur.com/cdn/fonts/arimo/arimo_n7.1d2d0638e6a1228d86beb0e10006e3280ccb2d04.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_n7.1d2d0638e6a1228d86beb0e10006e3280ccb2d04.woff2	(from https://makermur.com/)
18:06:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:08%20GMT	http://makermur.com/cdn/fonts/arimo/arimo_n7.f4b9139e8eac4a17b38b8707044c20f54c3be479.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_n7.f4b9139e8eac4a17b38b8707044c20f54c3be479.woff	(from https://makermur.com/)
18:06:08	18584/18584	---M--	200	added ('OK')	font/woff2	date:Thu,%2030%20Apr%202026%2002:40:08%20GMT	https://makermur.com/cdn/fonts/arimo/arimo_n7.f4b9139e8eac4a17b38b8707044c20f54c3be479.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_n7.f4b9139e8eac4a17b38b8707044c20f54c3be479.woff	(from https://makermur.com/)
18:06:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:09%20GMT	http://makermur.com/cdn/fonts/arimo/arimo_i4.438ddb21a1b98c7230698d70dc1a21df235701b2.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_i4.438ddb21a1b98c7230698d70dc1a21df235701b2.woff2	(from https://makermur.com/)
18:06:09	20612/20612	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Jun%202026%2005:41:55%20GMT	https://makermur.com/cdn/fonts/arimo/arimo_i4.438ddb21a1b98c7230698d70dc1a21df235701b2.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_i4.438ddb21a1b98c7230698d70dc1a21df235701b2.woff2	(from https://makermur.com/)
18:06:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:10%20GMT	http://makermur.com/cdn/fonts/arimo/arimo_i4.0e1908a0dc1ec32fabb5a03a0c9ee2083f82e3d7.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_i4.0e1908a0dc1ec32fabb5a03a0c9ee2083f82e3d7.woff	(from https://makermur.com/)
18:06:09	20636/20636	---M--	200	added ('OK')	font/woff2	date:Mon,%2018%20May%202026%2002:49:23%20GMT	https://makermur.com/cdn/fonts/arimo/arimo_i4.0e1908a0dc1ec32fabb5a03a0c9ee2083f82e3d7.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_i4.0e1908a0dc1ec32fabb5a03a0c9ee2083f82e3d7.woff	(from https://makermur.com/)
18:06:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:10%20GMT	http://makermur.com/cdn/fonts/arimo/arimo_i7.b9f09537c29041ec8d51f8cdb7c9b8e4f1f82cb1.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_i7.b9f09537c29041ec8d51f8cdb7c9b8e4f1f82cb1.woff2	(from https://makermur.com/)
18:06:10	20596/20596	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Jun%202026%2007:50:14%20GMT	https://makermur.com/cdn/fonts/arimo/arimo_i7.b9f09537c29041ec8d51f8cdb7c9b8e4f1f82cb1.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_i7.b9f09537c29041ec8d51f8cdb7c9b8e4f1f82cb1.woff2	(from https://makermur.com/)
18:06:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:11%20GMT	http://makermur.com/cdn/fonts/arimo/arimo_i7.ec659fc855f754fd0b1bd052e606bba1058f73da.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_i7.ec659fc855f754fd0b1bd052e606bba1058f73da.woff	(from https://makermur.com/)
18:06:11	20528/20528	---M--	200	added ('OK')	font/woff2	date:Fri,%2012%20Jun%202026%2008:45:44%20GMT	https://makermur.com/cdn/fonts/arimo/arimo_i7.ec659fc855f754fd0b1bd052e606bba1058f73da.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/arimo/arimo_i7.ec659fc855f754fd0b1bd052e606bba1058f73da.woff	(from https://makermur.com/)
18:06:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:12%20GMT	http://makermur.com/cdn/fonts/bevan/bevan_n4.f1d9d4acbf369d106c44ad5d2298612d868d9c01.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/bevan/bevan_n4.f1d9d4acbf369d106c44ad5d2298612d868d9c01.woff	(from https://makermur.com/)
18:06:12	24508/24508	---M--	200	added ('OK')	font/woff2	date:Tue,%2023%20Jun%202026%2006:40:20%20GMT	https://makermur.com/cdn/fonts/bevan/bevan_n4.f1d9d4acbf369d106c44ad5d2298612d868d9c01.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/bevan/bevan_n4.f1d9d4acbf369d106c44ad5d2298612d868d9c01.woff	(from https://makermur.com/)
18:06:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:13%20GMT	http://makermur.com/cdn/fonts/bevan/bevan_i4.27184c70dcdc21eded4993ad1d35f4a55d4bdf85.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/bevan/bevan_i4.27184c70dcdc21eded4993ad1d35f4a55d4bdf85.woff2	(from https://makermur.com/)
18:06:13	24932/24932	---M--	200	added ('OK')	font/woff2	date:Sun,%2017%20May%202026%2009:29:15%20GMT	https://makermur.com/cdn/fonts/bevan/bevan_i4.27184c70dcdc21eded4993ad1d35f4a55d4bdf85.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/bevan/bevan_i4.27184c70dcdc21eded4993ad1d35f4a55d4bdf85.woff2	(from https://makermur.com/)
18:06:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:14%20GMT	http://makermur.com/cdn/fonts/bevan/bevan_i4.6cd4cd0f821284f60bf845acb03bc89530ced427.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/bevan/bevan_i4.6cd4cd0f821284f60bf845acb03bc89530ced427.woff	(from https://makermur.com/)
18:06:14	24956/24956	---M--	200	added ('OK')	font/woff2	date:Fri,%2019%20Jun%202026%2023:49:40%20GMT	https://makermur.com/cdn/fonts/bevan/bevan_i4.6cd4cd0f821284f60bf845acb03bc89530ced427.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/bevan/bevan_i4.6cd4cd0f821284f60bf845acb03bc89530ced427.woff	(from https://makermur.com/)
18:06:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:15%20GMT	http://makermur.com/cdn/fonts/fredoka/fredoka_n4.bc34ad1871d4011d11d39d0d6c4f34a458b5ead4.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/fredoka/fredoka_n4.bc34ad1871d4011d11d39d0d6c4f34a458b5ead4.woff	(from https://makermur.com/)
18:06:14	38316/38316	---M--	200	added ('OK')	font/woff2	date:Wed,%2029%20Apr%202026%2005:34:01%20GMT	https://makermur.com/cdn/fonts/fredoka/fredoka_n4.bc34ad1871d4011d11d39d0d6c4f34a458b5ead4.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/fredoka/fredoka_n4.bc34ad1871d4011d11d39d0d6c4f34a458b5ead4.woff	(from https://makermur.com/)
18:06:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:15%20GMT	http://makermur.com/cdn/fonts/fredoka/fredoka_n7.842b106c433b574443776fb1365d851cc19a6eb6.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/fredoka/fredoka_n7.842b106c433b574443776fb1365d851cc19a6eb6.woff2	(from https://makermur.com/)
18:06:16	36336/36336	---M--	200	added ('OK')	font/woff2	date:Sun,%2014%20Jun%202026%2005:36:02%20GMT	https://makermur.com/cdn/fonts/fredoka/fredoka_n7.842b106c433b574443776fb1365d851cc19a6eb6.woff2	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/fredoka/fredoka_n7.842b106c433b574443776fb1365d851cc19a6eb6.woff2	(from https://makermur.com/)
18:06:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:17%20GMT	http://makermur.com/cdn/fonts/fredoka/fredoka_n7.8fc71823b315e9debc947e4127957b41db40a150.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/fredoka/fredoka_n7.8fc71823b315e9debc947e4127957b41db40a150.woff	(from https://makermur.com/)
18:06:17	36200/36200	---M--	200	added ('OK')	font/woff2	date:Wed,%2010%20Jun%202026%2008:59:01%20GMT	https://makermur.com/cdn/fonts/fredoka/fredoka_n7.8fc71823b315e9debc947e4127957b41db40a150.woff	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/fonts/fredoka/fredoka_n7.8fc71823b315e9debc947e4127957b41db40a150.woff	(from https://makermur.com/)
18:06:17	367500/367500	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:06:18%20GMT	https://makermur.com/en	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en.html	(from https://makermur.com/)
18:06:17	9070/9070	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2025%20Jun%202026%2016:06:18%20GMT	https://makermur.com/checkouts/internal/preloads.js?locale=es-ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/checkouts/internal/preloads8cdc.js	(from https://makermur.com/)
18:06:18	0/0	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Jun%202026%2016:06:19%20GMT	https://shop.app/checkouts/internal/preloads.js?locale=es-ES&shop_id=105789653331	C:/My%20Web%20Sites/MakerMurBackup/shop.app/checkouts/internal/preloads.77bc71.delayed	(from https://makermur.com/)
18:06:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:19%20GMT	http://makermur.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.es.esm.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.es.esm.js	(from https://makermur.com/)
18:06:18	884/884	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2015:44:01%20GMT	https://makermur.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.es.esm.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.es.esm.js	(from https://makermur.com/)
18:06:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:20%20GMT	http://makermur.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-1bd60354.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-1bd60354.7b.delayed	(from https://makermur.com/)
18:06:19	9652/9652	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2009%20Jun%202026%2023:19:51%20GMT	https://cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	C:/My%20Web%20Sites/MakerMurBackup/cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	(from https://makermur.com/)
18:06:19	13938/13938	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2010:18:14%20GMT	https://makermur.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-1bd60354.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-1bd60354.js	(from https://makermur.com/)
18:06:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:20%20GMT	http://makermur.com/cdn/shopifycloud/storefront/assets/storefront/autosizes-84416378.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/storefront/assets/storefront/autosizes-84416378.js	(from https://makermur.com/)
18:06:19	3327/3327	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2023%20Jun%202026%2000:16:24%20GMT	https://makermur.com/cdn/shopifycloud/storefront/assets/storefront/autosizes-84416378.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/storefront/assets/storefront/autosizes-84416378.js	(from https://makermur.com/)
18:06:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:21%20GMT	http://makermur.com/cdn/shopifycloud/storefront/assets/shopify_pay/storefront-bf1cdb70.js?v=20250812	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/storefront/assets/shopify_pay/storefront-bf1cdb705501.js	(from https://makermur.com/)
18:06:20	81128/81128	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2013%20May%202026%2009:48:56%20GMT	https://makermur.com/cdn/shopifycloud/storefront/assets/shopify_pay/storefront-bf1cdb70.js?v=20250812	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/storefront/assets/shopify_pay/storefront-bf1cdb705501.js	(from https://makermur.com/)
18:06:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:21%20GMT	http://cdn.shopify.com/shopifycloud/storefront/assets/storefront/origin_trials-c173577b.js	C:/My%20Web%20Sites/MakerMurBackup/cdn.shopify.com/shopifycloud/storefront/assets/storefront/origin_trials-c173577b.81.delayed	(from https://makermur.com/)
18:06:21	1141/1141	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jun%202026%2005:58:03%20GMT	https://cdn.shopify.com/shopifycloud/storefront/assets/storefront/origin_trials-c173577b.js	C:/My%20Web%20Sites/MakerMurBackup/cdn.shopify.com/shopifycloud/storefront/assets/storefront/origin_trials-c173577b.js	(from https://makermur.com/)
18:06:21	397795/397795	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:02:11%20GMT	https://makermur.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.es.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.es.js	(from https://makermur.com/)
18:06:21	81401/81401	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2015:52:57%20GMT	https://makermur.com/cdn/shopifycloud/privacy-banner/storefront-banner.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/privacy-banner/storefront-banner.js	(from https://makermur.com/)
18:06:21	13851/13851	---MCZ	200	added ('OK')	text/css	date:Thu,%2025%20Jun%202026%2016:02:01%20GMT	https://makermur.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	(from https://makermur.com/)
18:06:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:06:22%20GMT	http://makermur.com/cdn/shop/t/2/compiled_assets/styles.css?v=53936038218140794061774863615	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/compiled_assets/stylesd7cb.css	(from https://makermur.com/)
18:06:22	306582/306582	---MCZ	200	added ('OK')	text/css	date:Sun,%2021%20Jun%202026%2010:22:47%20GMT	https://makermur.com/cdn/shop/t/2/compiled_assets/styles.css?v=53936038218140794061774863615	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/compiled_assets/stylesd7cb.css	(from https://makermur.com/)
18:06:23	289694/289694	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jun%202026%2016:06:24%20GMT	https://makermur.com/GET	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/GET.88.delayed	(from https://makermur.com/)
